31|5|207|7.96|1.47|20|34|2024-12-12 12:10:28.917721
31|5|208|8.00|1.47|20|34|2024-12-12 12:10:31.930877
31|5|213|8.19|1.47|20|34|2024-12-12 12:10:34.935321
31|5|205|7.88|1.47|20|33|2024-12-12 12:10:37.940042
31|5|203|7.81|1.47|20|34|2024-12-12 12:10:40.930615
30|6|194|8.08|1.47|20|33|2024-12-12 12:10:43.929549
31|5|193|7.42|1.47|20|33|2024-12-12 12:10:46.915844
31|5|193|7.42|1.47|20|32|2024-12-12 12:10:49.920557
31|5|192|7.38|1.47|20|32|2024-12-12 12:10:52.918740
31|5|192|7.38|1.47|20|32|2024-12-12 12:10:55.916029
31|5|187|7.19|3.71|20|32|2024-12-12 12:10:58.916948
31|5|193|7.42|3.71|20|32|2024-12-12 12:11:01.915768
31|5|200|7.69|3.71|20|32|2024-12-12 12:11:04.927466
31|5|194|7.46|3.71|20|33|2024-12-12 12:11:07.927630
31|5|195|7.50|3.71|20|30|2024-12-12 12:11:10.926564
31|6|198|7.92|3.71|20|32|2024-12-12 12:11:13.933154
31|6|197|7.88|3.71|20|35|2024-12-12 12:11:16.915464
31|6|192|7.68|3.71|20|35|2024-12-12 12:11:19.914542
31|5|194|7.46|3.71|20|34|2024-12-12 12:11:22.914835
31|6|196|7.84|3.71|20|32|2024-12-12 12:11:25.914658
31|6|195|7.80|3.71|20|35|2024-12-12 12:11:28.920388
31|5|197|7.58|3.71|20|32|2024-12-12 12:11:31.915293
31|5|197|7.58|3.71|20|34|2024-12-12 12:11:34.929353
31|5|202|7.77|3.71|20|33|2024-12-12 12:11:37.931665
31|5|201|7.73|3.71|20|33|2024-12-12 12:11:40.925320
31|5|201|7.73|3.71|20|33|2024-12-12 12:11:43.926009
31|5|202|7.77|3.71|20|35|2024-12-12 12:11:46.919472
31|5|203|7.81|3.71|20|33|2024-12-12 12:11:49.915793
31|6|201|8.04|3.71|20|34|2024-12-12 12:11:52.914483
31|5|204|7.85|3.71|20|33|2024-12-12 12:11:55.915498
31|6|204|8.16|3.76|20|33|2024-12-12 12:11:58.912618
31|5|198|7.62|3.76|20|32|2024-12-12 12:12:01.912504
31|6|200|8.00|3.76|20|34|2024-12-12 12:12:04.924589
31|5|207|7.96|3.76|20|34|2024-12-12 12:12:07.924695
31|5|202|7.77|3.76|20|35|2024-12-12 12:12:10.924190
31|5|205|7.88|3.76|20|34|2024-12-12 12:12:13.926807
